label,open,high,low,close,high_ewma,low_ewma,close_ewma,open_ewma,Volatility,close_price,high_price,low_price,open_price,label2
0.00366375,-0.00060988,0.00203293,-0.00630209,-0.00121976,0.0053863868406264,-0.0024578849973028,0.0023656463956642,0.0006867376127095,0.0046601354767543,0.99878024,1.0,1.0,1.0,1.0024395211043
-0.00263638,0.00142479,0.00569917,-0.000407083,0.00366375,0.0054488803434125,-0.0020481385116258,0.0026250051200172,0.0008341991289043,0.0037554303907453,1.0024395211043,1.0044724583804008,0.99837365354356,1.0002032920981496,0.9997967095996511
0.00650671,-0.00202799,0.0,-0.00344758,-0.00263638,0.0043794326794975,-0.0023228058443994,0.0015923570031683,0.0002724394122883,0.0041259137148271,0.9997967095996511,1.0024395211043,0.9989835306601312,1.0004065837798957,1.0063020968479703
0.0030303,-0.00345669,0.00772672,-0.00427003,0.00650671,0.0050270435848401,-0.0026995418331475,0.0025431533611499,-0.0004490477633238,0.0038082590994059,1.0063020968479703,1.0075218588316488,0.9955275476557592,0.996340722311545,1.0093514940920487
0.00040282,0.00181818,0.00525253,0.0,0.0030303,0.0050701665918262,-0.0021832696610638,0.0026363174122767,-1.5453222351364926e-05,0.0033203212953953,1.0093514940920487,1.0115877288007271,1.0063020968479703,1.0081317351944172,1.0097580810608988
-0.00362392,-0.00140987,0.00241692,-0.00241692,0.00040282,0.0045674864802954,-0.0022275367031086,0.0022131623494319,-0.0002796373292746,0.0033916748976949,1.0097580810608988,1.0117910159051495,1.0069119722789477,1.007928439701073,1.0039937154938696
-0.00356365,-0.00314961,-0.0011811,-0.00984252,-0.00570866,0.0034866260401658,-0.0036593207122855,0.0007236858632409,-0.0008192551874512,0.0042728861966046,1.0039937154938696,1.0085654557913577,0.9998195169528953,1.0065777369112086,1.0004158332896498
0.00158951,0.00158384,0.00356365,-0.0134627,-0.00356365,0.0035010189450491,-0.0054912066076213,-7.745727994853125e-05,-0.0003702063391058,0.0045802863906121,1.0004158332896498,1.0075715976980895,0.9904772493002902,1.0055838809002173,1.002006004260822
0.011704,-0.00298033,0.00337771,-0.00417246,0.00158951,0.0034780927545096,-0.0052460189127008,0.000232473272681,-0.0008554930501188,0.0037884189678699,1.002006004260822,1.0037949478539105,0.996241638241882,0.9974342639692216,1.0137334825346906
0.00470588,0.00198373,0.0142829,0.000991867,0.011704,0.0054787583817696,-0.0040909845239551,0.0023565916113141,-0.0003297700237439,0.0051573534201634,1.0137334825346906,1.016317555819079,1.0029998609502502,1.0039937136316546,1.018503990655481
0.0124902,0.00392157,0.00980392,0.000784314,0.00470588,0.0062769533953849,-0.0031912634695315,0.0027901454164458,0.0004548014461018,0.0051662711579173,1.018503990655481,1.0236720444987821,1.0145285678973113,1.0177089093477942,1.031225309199566
-0.0040478,-0.00078064,0.014637,-0.00078064,0.0124902,0.0078155753698629,-0.00274760108129,0.0045753887101439,0.0002274250393598,0.0061485184626525,1.031225309199566,1.0334118335667053,1.0177089057002155,1.0177089057002155,1.027051115392988
-0.0027095,0.00077101,0.00809561,-0.00481881,-0.0040478,0.007866999753967,-0.0031279491937477,0.0029918625290608,0.0003272466999717,0.0063027721767796,1.027051115392988,1.039573707124975,1.026256030367342,1.032020394225212,1.0242683203958307
0.000776247,0.00212889,0.00290304,-0.00425779,-0.0027095,0.0069570928854841,-0.0033350519828224,0.0019467877939649,0.0006574926516924,0.0063596271321866,1.0242683203958307,1.0300326858630184,1.022678147424379,1.029237594242037,1.025063405606733
-0.0106651,0.00174656,0.00834465,0.0,0.000776247,0.0072110587524806,-0.0027246343218589,0.0017325426256153,0.0008568256596364,0.0063506944529554,1.025063405606733,1.0328154810356218,1.0242683203958307,1.0260572664735013,1.0141310018795966
-0.0164641,-0.00329649,-0.00329649,-0.015319,-0.0106651,0.0052901818852263,-0.0050270005786105,-0.0005338608419306,9.756123356205127e-05,0.0074455985004758,1.0141310018795966,1.0216842943407844,1.0093604592962435,1.0216842943407844,0.9974342476515508
-0.00657633,0.000784006,0.00313603,-0.0186201,-0.0164641,0.004896772929937,-0.0075094843250848,-0.0034431722919099,0.0002229254292254,0.0090411108619572,0.9974342476515508,1.0173113471254212,0.9952477812114983,1.0149260866698562,0.9908747908856924
0.00822467,0.00398565,0.00557991,-0.00657633,-0.00657633,0.0050214320664044,-0.00733920193601,-0.0040149122126708,0.0009095489727466,0.0091989721057071,0.9908747908856924,1.0029998409843641,0.9908747908856924,1.001409671460703,0.9990244090520461
-0.0051731,0.00120361,0.0112337,-0.00300903,0.00822467,0.0061542990780184,-0.0065495532934597,-0.0017829062733123,0.0009631738390173,0.0096292991205384,0.9990244090520461,1.0020059810240651,0.9878932189136737,0.9920674176927503,0.993856355881579
-0.012,0.000795862,0.00756068,-0.0147234,-0.0051731,0.0064106274181024,-0.0080393264592084,-0.0024008062440406,0.0009326794222477,0.0087378935218923,0.993856355881579,1.0065777129210778,0.9843153730678093,0.999819494616283,0.981930079611
-0.0097166,-0.0088,-0.0052,-0.0138,-0.012,0.0042953998742309,-0.0090888076720614,-0.0041495902072489,-0.0008404229992038,0.0089203525289226,0.981930079611,0.9886883028309947,0.9801411381704132,0.9851104199498211,0.9723890577994517
-0.00470155,0.00303644,0.00404858,-0.0121457,-0.0097166,0.0042504504332437,-0.0096455116316885,-0.0051634225776541,-0.0001343906136785,0.0070294230788453,0.9723890577994517,0.9859055020927115,0.9700038514430687,0.984911651381934,0.9678173220247547
0.00616143,0.00286182,0.00470155,-0.00633688,-0.00470155,0.0043325778141485,-0.0090431407355176,-0.0050793338577575,0.0004111007777452,0.0070139763223084,0.9678173220247547,0.9769607935741488,0.9662271450268636,0.9751718602528433,0.9737804607071976
-0.0126556,0.00349148,0.00883138,0.000616143,0.00616143,0.0051514333067716,-0.0072849932965149,-0.0030333312006163,0.0009717801188904,0.0079596325508227,0.9737804607071976,0.9763644845661376,0.968413635892999,0.9711964368482577,0.9614566847086716
0.0020674,0.00224536,0.00510308,-0.0169422,-0.0126556,0.0051426339586464,-0.0090424144404831,-0.0047843943351435,0.001203546537516,0.0080072352488328,0.9614566847086716,0.9787497403006233,0.9572824773858041,0.9759669484024512,0.9634444002586384
-0.00701465,-0.0020674,0.00392805,-0.00826959,0.0020674,0.0049216394562742,-0.0089017984283665,-0.0035377049904733,0.0006083952536557,0.0082545072409385,0.9634444002586384,0.9652333346390416,0.9535058321233716,0.9594689691587048,0.9566861749963641
0.000623312,-0.00061894,0.00639571,-0.0103157,-0.00701465,0.0051898121859581,-0.0091590248179605,-0.0041702539808419,0.0003851102510409,0.0072916373400005,0.9566861749963641,0.9696063112438167,0.9535057968588904,0.9628480859815424,0.9572824889694735
0.00332226,0.00145439,0.00311656,-0.00893414,0.000623312,0.0048126732528569,-0.0091181167118985,-0.0032982711260743,0.0005796196437913,0.0073790933277169,0.9572824889694735,0.9596677448619109,0.9481390067728821,0.958077569802417,0.9604628302912773
-0.0122103,0.000415282,0.00560631,-0.00290698,0.00332226,0.0049570284635594,-0.0079883681815089,-0.0020940575244395,0.0005497281408068,0.0066460560260343,0.9604628302912773,0.9626493113602079,0.9544996879196891,0.9576800311560578,0.9487352909945718
-0.000419024,-0.00600166,0.00186258,-0.0159354,-0.0122103,0.0043942176660014,-0.0094337550957375,-0.0039339752231854,-0.0006418224789756,0.0071483956645884,0.9487352909945718,0.9622517691497213,0.9451574709054537,0.9546984589412314,0.948337748137998
-0.0192832,-0.000419024,0.00460926,-0.00314268,-0.000419024,0.0044333267222754,-0.0082896175421303,-0.0032947223717501,-0.0006013028376102,0.0067453078624235,0.948337748137998,0.9531082586219415,0.945753719570269,0.948337748137998,0.9300507616731033
-0.00491558,-0.00419199,-0.00419199,-0.0194928,-0.0192832,0.0028647443926009,-0.0103270052236922,-0.0062023539745758,-0.0012542978076114,0.0082440394474823,0.9300507616731033,0.944362325781181,0.9298519900810936,0.944362325781181,0.9254790227500382
0.0165378,-0.00149605,0.00320581,-0.00598418,-0.00491558,0.0029267674154031,-0.0095372593741203,-0.0059683532139156,-0.0012982606153989,0.0082451553575652,0.9254790227500382,0.9330323277053826,0.9244851705061143,0.9286593592311023,0.9407844097324739
0.00866258,0.00064433,0.0180412,-0.00322165,0.0165378,0.0056752483069019,-0.0083887986835993,-0.0018757264015382,-0.0009450106236083,0.0101576262031908,0.9407844097324739,0.9421757748952763,0.9224974532563956,0.9260753366487668,0.9489340299445342
0.0121491,0.000211282,0.0101416,-0.00443693,0.00866258,0.0064874094999185,-0.0076701910581235,4.055876531809907e-05,-0.0007347504244132,0.0102348319452471,0.9489340299445342,0.9503254689022168,0.9366102151613996,0.940983180544131,0.9604627243677334
-0.0031043,-0.000837872,0.0127775,-0.00397989,0.0121491,0.0076311743724523,-0.0069991614887872,0.0022423274237623,-0.000753501638844,0.0110624171234396,0.9604627243677334,0.9610590345121506,0.9451573768880983,0.9481389446909966,0.9574811599324787
-0.0126635,-0.00455298,0.00331126,-0.00745033,-0.0031043,0.0068456724321222,-0.0070811987030508,0.0012701354186686,-0.0014443712644001,0.0108642554327642,0.9574811599324787,0.9636430661684233,0.9533069601184948,0.9560897567929415,0.9453560972636738
-0.0216569,0.00415196,0.00622794,-0.0155699,-0.0126635,0.0067333500780218,-0.008624700166383,-0.00126341899748,-0.0004267897529623,0.0115865402832725,0.9453560972636738,0.9634442951476686,0.942573274020446,0.961456583409272,0.9248826148008441
-0.00107458,-0.00336417,-0.00126156,-0.0218671,-0.0216569,0.0052796520600669,-0.0110325384288814,-0.0049715236069441,-0.0009608875478627,0.0130989744476024,0.9248826148008441,0.9441634738256098,0.9246839009491993,0.9421757586419423,0.9238887544406313
0.0172117,-0.00236407,0.0070922,-0.00558779,-0.00107458,0.0056092206999164,-0.0100425407055133,-0.0042629572977086,-0.0012160228311969,0.0127632287404598,0.9238887544406313,0.9314420672815347,0.9197145649746861,0.9226961275576718,0.9397904505154372
-0.00232657,0.00172117,0.0189329,0.000430293,0.0172117,0.008031794865194,-0.0081383207223691,-0.0003583338970769,-0.0006819685875427,0.0142280754015344,0.9397904505154372,0.9413806478395804,0.9242862973044459,0.9254789240481118,0.9376039622469815
0.00275599,0.00169205,0.00676819,-0.00930626,-0.00232657,0.0078020417737601,-0.0083506795594028,-0.0007162055243351,-0.0002503161583431,0.0127120082119136,0.9376039622469815,0.9461511308447114,0.9310445162374233,0.9413806229472318,0.9401879893908947
0.0103594,0.00169599,0.00551198,-0.00254399,0.00275599,0.0073856568934626,-0.0072948924339984,-8.488206645480624e-05,0.0001035661980412,0.012553757138507,0.9401879893908947,0.9427720165348077,0.9352187071430648,0.9391941291909127,0.9499277728481907
0.00732371,0.00422833,0.0139535,0.00295983,0.0103594,0.0085798336796777,-0.0054303607633847,0.0018141156699602,0.0008535380078149,0.0118731744131005,0.9499277728481907,0.9533069025008605,0.9429707860075335,0.9441634144720757,0.9568847683774768
-0.00415455,0.000627746,0.0094162,-0.00292948,0.00732371,0.0087319027312022,-0.0049756478506059,0.0028158762187722,0.0008124842546497,0.0117847790072866,0.9568847683774768,0.9588724827428838,0.9471449784361874,0.9505240862078851,0.9529093427630142
0.0,0.00270046,0.00394682,-0.00810137,-0.00415455,0.0078618762308008,-0.0055439684535355,0.0015485093057865,0.001155757092935,0.0111667654466874,0.9529093427630142,0.9606614203190044,0.9491326908214865,0.9594687974190895,0.9529093427630142
-0.00292032,-0.00166875,0.00500626,-0.00563204,0.0,0.0073426676849815,-0.0055599816345346,0.0012669591254181,0.0006422048149499,0.0111366270775959,0.9529093427630142,0.957679854689315,0.9475425192281992,0.9513191752972784,0.9501265425511566
0.0196653,0.000834376,0.00146016,-0.00771798,-0.00292032,0.0062731114035627,-0.005952348432961,0.0005056289359007,0.0006771453384621,0.01034475077129,0.9501265425511566,0.954300742868943,0.9455548075137561,0.9537044274487915,0.9688110660483878
0.0020517,0.0,0.0200837,-0.00041841,0.0196653,0.0087841456250842,-0.0049461705508291,0.0039892306215999,0.0005540271160961,0.008592457375123,0.9688110660483878,0.9692085989937913,0.9497290001044878,0.9501265425511566,0.9707987757125993
0.0045045,0.000820681,0.00287238,-0.00410341,0.0020517,0.0077092728040391,-0.0047929404554255,0.0036369502476514,0.0006025099265814,0.0084146912578143,0.9707987757125993,0.9715938595782838,0.9648356370318542,0.9696061508828835,0.9751717387977966
0.00285365,0.00143325,0.00634726,-0.00389025,0.0045045,0.007461632916592,-0.0046288141255421,0.0037946873279412,0.000753554305657,0.007243007177911,0.9751717387977966,0.9769606879497289,0.9670221257753834,0.9721901730578895,0.977954537630217
-0.00345528,0.00305748,0.00611496,-0.00264982,0.00285365,0.0072167823280287,-0.0042689955902228,0.0036235889559701,0.0011724515414413,0.0069409827200729,0.977954537630217,0.9811348749736755,0.9725877092208954,0.9781533068857362,0.9745754308754341
0.00387518,-0.00304878,-0.000406504,-0.00853659,-0.00345528,0.0058307257879552,-0.0050449243547379,0.0023365177126048,0.0004049524165997,0.0073545235599345,0.9745754308754341,0.9775569951988522,0.9696061407038283,0.9749729693949808,0.978352086093654
-0.00304754,-0.0061187,0.00387518,-0.00877014,0.00387518,0.0054751710679647,-0.0057222380815826,0.002616275232027,-0.0007811693416255,0.0069704032961522,0.978352086093654,0.978352086093654,0.9660282679060962,0.9686122961865365,0.9753705189772002
-0.0163032,-0.00203169,0.00182852,-0.00426656,-0.00304754,0.0048121421663292,-0.0054575687667569,0.0015864884160229,-0.0010085372260601,0.0070227365041685,0.9753705189772002,0.9801410224501178,0.9741778882172102,0.9763643779438583,0.9594688583322111
0.00352186,-0.000407581,0.00203791,-0.0177298,-0.0163032,0.004307735424869,-0.0076888874869188,-0.0016661879638358,-0.0008992722642353,0.0089735092324592,0.9594688583322111,0.9773582363115291,0.9580773947498382,0.9749729764857049,0.9628479733256169
-0.0144509,-0.00165734,0.0051792,-0.00621504,0.00352186,0.0044661837589611,-0.0074209148283939,-0.0007229051494584,-0.0010371029613039,0.0090110400392126,0.9628479733256169,0.9644381394432852,0.9535057209989221,0.9578786922145428,0.9489339535478857
0.00837872,-0.00330306,-0.000825764,-0.0177539,-0.0144509,0.0035040102987915,-0.0092996416316981,-0.0032189071714304,-0.0014490956384474,0.0102337978955746,0.9489339535478857,0.9620528881317716,0.9457536666919912,0.9596676286988439,0.9568848054431565
0.00727046,0.00272308,0.00984499,0.00188521,0.00837872,0.0046569168169859,-0.0072660302721215,-0.0011102456409444,-0.0006905175140448,0.0082431414363786,0.9568848054431565,0.9582761988312251,0.9507228933264537,0.9515179766181129,0.9638417981457387
0.00494947,0.00436228,0.0124636,0.00415455,0.00727046,0.0060763148854908,-0.0051895594842809,0.0004135202299887,0.0002281736719362,0.0086285730167227,0.9638417981457387,0.9688110349042778,0.9608602312116103,0.961059004892245,0.968612304210407
0.00123127,0.00247474,0.00639307,-0.00247474,0.00494947,0.0061339067618776,-0.004695955621267,0.0012382389053476,0.0006366405421904,0.0086594022104412,0.968612304210407,0.9700037062302101,0.9614565402941955,0.9662270559972819,0.969804927482212
0.00348432,0.00307819,0.00410425,-0.00205212,0.00123127,0.0057648780637219,-0.0042152579802771,0.0012369718309751,0.0010805588611995,0.008601663984083,0.969804927482212,0.9725877312599625,0.9666245955286907,0.9715938769191045,0.973184038187137
-0.00224673,-0.00368928,0.00553392,-0.00778848,0.00348432,0.005722885670252,-0.0048649349934512,0.0016455807665395,0.0002133150550319,0.0086437406569843,0.973184038187137,0.9751717503665044,0.9622516212006154,0.9662270455593505,0.9709975564130208
0.00429887,0.00306373,0.00531046,-0.00388072,-0.00224673,0.0056478991580911,-0.0046859867492007,0.0009378876482836,0.000731572502014,0.0085464499010798,0.9709975564130208,0.9783520930945683,0.9694073834264634,0.9761656113204521,0.975171748678358
0.00183449,0.00266121,0.009826,0.00122825,0.00429887,0.0064075540776,-0.0036106706638143,0.0015489755263583,0.0010824157855247,0.0086395017920379,0.975171748678358,0.980538578402335,0.9721901841616851,0.9735815848201227,0.976960691499591
0.00773143,-0.00101916,0.00224215,-0.00958011,0.00183449,0.0056502077014203,-0.0046960235287132,0.0016008872611939,0.0007003110063045,0.0064631929368524,0.976960691499591,0.9773582300146573,0.965829496057127,0.9741778926389749,0.9845139946986716
-0.00242277,0.00183113,0.0101729,0.00183113,0.00773143,0.0064725155522005,-0.0035092681105756,0.0027155316125788,0.0009059144997412,0.0067179024586465,0.9845139946986716,0.9868992149181471,0.9787496335306166,0.9787496335306166,0.9821287437277355
-0.00566687,0.000201898,0.00121139,-0.00747022,-0.00242277,0.0055159471175761,-0.0042294412961223,0.0017812948068982,0.000777911479394,0.0038681576604058,0.9821287437277355,0.9857066251067096,0.9771594585651937,0.9847127661051733,0.9765631478137671
-0.022186,-0.00242866,-0.00101194,-0.0115361,-0.00566687,0.0043290583960242,-0.0055579248700051,0.000427082847294,0.0001948984071404,0.0043942859612106,0.9765631478137671,0.9811348883668076,0.9707988083272179,0.9797434869329937,0.9548971178163708
0.005204,-0.0136373,-0.0111948,-0.0234073,-0.022186,0.001506538386617,-0.0088032661488671,-0.0036843871998184,-0.0023200470260285,0.0084783219763095,0.9548971178163708,0.9656307186866215,0.9537044412439458,0.9632454631980865,0.9598664024174871
0.00393456,0.00270608,0.005204,-0.00187344,0.005204,0.0021788041931695,-0.0075432976482139,-0.0020683166588264,-0.0014062056688232,0.0084981903249776,0.9598664024174871,0.9598664024174871,0.9531081753599688,0.9574811458089514,0.9636430543697829
-0.00536304,0.000207082,0.00476289,-0.00269207,0.00393456,0.0026486380097747,-0.0066612561946536,-0.0009768844611138,-0.0011128806171853,0.0086147894298867,0.9636430543697829,0.9644381405068974,0.957282374871531,0.9600651734718325,0.9584749981234756
-0.00829531,0.00165017,0.00371287,-0.00598185,-0.00536304,0.0028421347465736,-0.0065377277884096,-0.001774367332952,-0.0006105077483502,0.0086026305659983,0.9584749981234756,0.9672209357570608,0.957878686165001,0.9652332292288123,0.9505241508867919
0.01422,-0.00891746,-0.00248859,-0.0111987,-0.00829531,0.0018729120190541,-0.0073851773219301,-0.0029599933290826,-0.0021208627753835,0.0088703629394745,0.9505241508867919,0.9560897468278955,0.9477413241619902,0.9499278356667094,0.9640406043124019
-0.00659794,0.00439147,0.0146382,0.00439147,0.01422,0.004193873560897,-0.0052439686342103,0.0001636419438101,-0.0009368022244653,0.0101300784403132,0.9640406043124019,0.9644381135123029,0.9546983491796868,0.9546983491796868,0.9576799222475849
0.00103778,-0.00185567,0.0014433,-0.00701031,-0.00659794,0.0036937692610966,-0.0055651216200838,-0.0010657366307622,-0.0011038690980897,0.010209232692319,0.9576799222475849,0.965432004116606,0.9572823808235846,0.9622516630841975,0.9586737833172951
-0.00186606,0.00041511,0.00311333,-0.00498132,0.00103778,0.0035882348472254,-0.005458975868199,-0.0006832790515208,-0.0008276910730254,0.0097116760403151,0.9586737833172951,0.9606614958799159,0.9529094120972946,0.9580774647601091,0.956884840517198
0.00332364,0.00145138,0.00476882,-0.0041468,-0.00186606,0.0038028866977819,-0.0052203984325074,-0.0008983301376685,-0.0004133145054183,0.0097144864639153,0.956884840517198,0.9632455260286543,0.954698354872635,0.9600651832729262,0.9600651812485347
-0.0010352,0.00581637,0.00685501,0.000623182,0.00332364,0.0043578182170007,-0.0041579292443418,-0.0001306991900949,0.0007193554245066,0.0098103397882642,0.9600651812485347,0.9634442956677918,0.9574811539258812,0.962450436797037,0.9590713217729062
-0.00953368,0.0,0.000828157,-0.00414079,-0.0010352,0.0037160616228901,-0.0041548130180532,-0.0002951538851628,0.0005885635272665,0.006670613573861,0.9590713217729062,0.9608602659488419,0.9560897529466725,0.9600651812485347,0.9499278426939463
0.00606822,0.00227979,0.0026943,-0.00994819,-0.00953368,0.0035302867801853,-0.0052081542998548,-0.0019748859257472,0.0008960592531889,0.0071181396828622,0.9499278426939463,0.9616553476351589,0.9495302980403582,0.9612578029815708,0.9556922138275384
0.0031198,-0.000836995,0.00669596,-0.00104624,0.00606822,0.0041058637347669,-0.0044514426017091,-0.0005125030161207,0.0005809584768575,0.0073123988977693,0.9556922138275384,0.9562885215315112,0.9489339901878061,0.9491327578392507,0.9586737823962375
0.0010367,-0.00124792,0.00540765,-0.00270383,0.0031198,0.0043425521484862,-0.0041336948534485,0.0001479157192692,0.0002484351148175,0.0072161762695261,0.9586737823962375,0.9608602628276429,0.9531081845490251,0.9544995864000588,0.9596676395064476
0.00186413,0.00248808,0.00435414,-0.00124404,0.0010367,0.0043446590305931,-0.0036083030585367,0.0003095128622585,0.0006556432783762,0.0065945195050573,0.9596676395064476,0.9628479822591203,0.9574811538639852,0.9610590394607419,0.9614565847432808
0.00764937,-0.00124275,0.00207125,-0.00207125,0.00186413,0.0039313119319487,-0.0033288388646064,0.000592170525152,0.0003104808623114,0.0047321646660755,0.9614565847432808,0.9616553511047753,0.95767992790812,0.958475012547451,0.9688111218989185
0.00020517,0.000826959,0.00992351,0.000826959,0.00764937,0.0050208024944622,-0.0025732392496098,0.001875297707916,0.0004043859786587,0.0047560599452721,0.9688111218989185,0.9709976087765465,0.9622516699191436,0.9622516699191436,0.9690098928767986
-0.00184615,0.00102585,0.00369307,-0.00287238,0.00020517,0.0047793965855287,-0.0026276284771449,0.0015716381235899,0.000517379437482,0.0047658410527406,0.9690098928767986,0.9723890091888697,0.9660283282085985,0.9698049767883185,0.9672209552630642
-0.00102754,0.000410256,0.00205128,-0.00184615,-0.00184615,0.0042833753867316,-0.0024855414808912,0.0009502220993298,0.0004979024487928,0.0047644760156763,0.9672209552630642,0.9709976034898591,0.9672209552630642,0.9694074349994107,0.9662270970426932
0.00123431,-0.00287711,-0.000411015,-0.00554871,-0.00102754,0.0034298498598606,-0.0030424812129503,0.0005906289895136,-0.0001157361797059,0.0047359366698839,0.9662270970426932,0.9668234129421368,0.9618541266763865,0.9644381541804673,0.967419720810844
-0.000616396,0.000617157,0.00267435,-0.00123431,0.00123431,0.0032924862487121,-0.002713722809962,0.0007076619007367,1.7517125951968065e-05,0.0047004484968376,0.967419720810844,0.9688111264796693,0.9650344732745424,0.9668234108592227,0.9668234071646151
0.00102796,-0.00184919,-0.000410931,-0.00410931,-0.000616396,0.0026191376569753,-0.0029674659358236,0.0004669241002231,-0.0003218841702108,0.0030685417140686,0.9668234071646151,0.9670221780575515,0.9634442932779188,0.9656307779373179,0.9678172629542441
-0.00410762,0.000205592,0.00452303,-0.00657895,0.00102796,0.0029652999016082,-0.0036240994028847,0.0005689306275869,-0.0002259794118669,0.0026722141180257,0.9678172629542441,0.971196378439923,0.9604627243100495,0.9670221783225408,0.963841837408588
0.000824912,0.00143767,0.00143767,-0.00451838,-0.00410762,0.0026875490101135,-0.0037866958752591,-0.0002813513055992,7.650229970087555e-05,0.0030634753779414,0.963841837408588,0.9692086647986756,0.9634442967896568,0.9692086647986756,0.9646369221063683
-0.00947867,0.00185605,0.00329965,-0.000206228,0.000824912,0.0027988400992799,-0.0031357017155588,-8.021252258928573e-05,0.0004000564273074,0.0030604058449044,0.9646369221063683,0.9670221781273932,0.9636430662341429,0.9656307760509102,0.9554934470519063
