label,open,high,low,close,high_ewma,low_ewma,close_ewma,open_ewma,Volatility
0.01422,-0.00891746,-0.00248859,-0.0111987,-0.00829531,0.0018729120190541747,-0.007385177321930191,-0.002959993329082644,-0.002120862775383521,0.008870362939474595
-0.00659794,0.00439147,0.0146382,0.00439147,0.01422,0.004193873560897015,-0.005243968634210382,0.0001636419438101934,-0.0009368022244653516,0.010130078440313226
0.00103778,-0.00185567,0.0014433,-0.00701031,-0.00659794,0.0036937692610966187,-0.00556512162008385,-0.0010657366307622429,-0.0011038690980897173,0.01020923269231902
-0.00186606,0.00041511,0.00311333,-0.00498132,0.00103778,0.003588234847225474,-0.0054589758681990235,-0.0006832790515208099,-0.000827691073025464,0.009711676040315191
0.00332364,0.00145138,0.00476882,-0.0041468,-0.00186606,0.0038028866977819513,-0.005220398432507465,-0.0008983301376685048,-0.0004133145054183291,0.009714486463915397
-0.0010352,0.00581637,0.00685501,0.000623182,0.00332364,0.004357818217000787,-0.004157929244341895,-0.00013069919009495883,0.0007193554245066901,0.00981033978826427
-0.00953368,0.0,0.000828157,-0.00414079,-0.0010352,0.0037160616228901406,-0.004154813018053234,-0.0002951538851628939,0.0005885635272665621,0.006670613573861015
0.00606822,0.00227979,0.0026943,-0.00994819,-0.00953368,0.003530286780185341,-0.0052081542998548185,-0.001974885925747258,0.0008960592531889564,0.007118139682862287
0.0031198,-0.000836995,0.00669596,-0.00104624,0.00606822,0.0041058637347669786,-0.004451442601709154,-0.0005125030161207961,0.0005809584768575146,0.007312398897769378
0.0010367,-0.00124792,0.00540765,-0.00270383,0.0031198,0.004342552148486233,-0.004133694853448591,0.00014791571926923029,0.00024843511481758125,0.007216176269526137
0.00186413,0.00248808,0.00435414,-0.00124404,0.0010367,0.004344659030593183,-0.0036083030585367603,0.0003095128622585657,0.0006556432783762141,0.006594519505057375
0.00764937,-0.00124275,0.00207125,-0.00207125,0.00186413,0.003931311931948752,-0.0033288388646064036,0.0005921705251520147,0.000310480862311494,0.004732164666075598
0.00020517,0.000826959,0.00992351,0.000826959,0.00764937,0.005020802494462299,-0.002573239249609848,0.0018752977079160072,0.0004043859786587574,0.004756059945272154
-0.00184615,0.00102585,0.00369307,-0.00287238,0.00020517,0.004779396585528711,-0.0026276284771449138,0.0015716381235899395,0.0005173794374820744,0.004765841052740609
-0.00102754,0.000410256,0.00205128,-0.00184615,-0.00184615,0.0042833753867316735,-0.002485541480891277,0.0009502220993298151,0.0004979024487928905,0.004764476015676382
0.00123431,-0.00287711,-0.000411015,-0.00554871,-0.00102754,0.0034298498598606605,-0.003042481212950339,0.0005906289895136396,-0.00011573617970595303,0.004735936669883904
-0.000616396,0.000617157,0.00267435,-0.00123431,0.00123431,0.003292486248712143,-0.002713722809962067,0.0007076619007367344,1.7517125951968065e-05,0.004700448496837644
0.00102796,-0.00184919,-0.000410931,-0.00410931,-0.000616396,0.002619137656975336,-0.0029674659358236628,0.0004669241002231386,-0.0003218841702108992,0.003068541714068679
-0.00410762,0.000205592,0.00452303,-0.00657895,0.00102796,0.0029652999016082826,-0.0036240994028847798,0.0005689306275869116,-0.00022597941186699218,0.002672214118025722
0.000824912,0.00143767,0.00143767,-0.00451838,-0.00410762,0.0026875490101135606,-0.003786695875259197,-0.00028135130559924285,7.650229970087555e-05,0.0030634753779414186
-0.00947867,0.00185605,0.00329965,-0.000206228,0.000824912,0.0027988400992799488,-0.0031357017155588733,-8.021252258928573e-05,0.00040005642730745497,0.0030604058449044493
0.00104015,-0.00329693,-0.00309087,-0.0113332,-0.00947867,0.001727983716835917,-0.004626155950146919,-0.0017890229742352041,-0.00027212292358710775,0.004341198506268975
-0.00332502,-0.00187227,0.00332848,-0.00312045,0.00104015,0.0020189830412158257,-0.004352391231780097,-0.0012746278877131959,-0.0005630587558303995,0.0033284273293399187
-0.00312761,0.00207814,0.00207814,-0.00332502,-0.00332502,0.002029738851908946,-0.004165596462277165,-0.0016474264537598862,-8.284079999769247e-05,0.0033412511993920575
-0.0104581,-0.00229358,-0.000208507,-0.0058382,-0.00312761,0.0016227850604952573,-0.004469706196526299,-0.0019165507349986203,-0.00048479338197187467,0.003374976284734815
-0.00908899,0.000209161,0.000836645,-0.0123405,-0.0104581,0.0014798505039963087,-0.005900759615792897,-0.003469559692763417,-0.00035861985793703073,0.004331088787758848
0.00533276,-0.00232509,-0.000211372,-0.0097231,-0.00908899,0.0011723555031900325,-0.006595730594919715,-0.004491274294343895,-0.0007161598838593032,0.0045158615315674154
-0.0040314,0.0019198,0.00575939,-0.00362628,0.00533276,0.0020063617755141064,-0.006055830486638037,-0.002705086240448155,-0.00023689445032873583,0.005296204688937844
0.00852152,-0.00148525,0.00212179,-0.00572884,-0.0040314,0.0020273487254242727,-0.005996377670875354,-0.0029462341967721366,-0.00046386818667197127,0.0050919467154274195
-0.000633714,-0.00106519,0.0104389,-0.00234342,0.00852152,0.003556721684655083,-0.00533220354880376,-0.0008611879788813016,-0.0005731994254744014,0.006369503300237895
-0.00570704,0.000633714,0.00337981,-0.00443599,-0.000633714,0.0035245559238049695,-0.005169255630820519,-0.0008198290736253534,-0.00035376062081721236,0.00630434798875654
0.00042517,-0.00169097,0.00105686,-0.00591841,-0.00570704,0.0030758839376159868,-0.00530546551613882,-0.0017084128785051608,-0.0005968895988735441,0.005944669567222776
0.00424989,0.00085034,0.00318878,-0.00191327,0.00042517,0.0030964104944146754,-0.004688702694974731,-0.001320488718746797,-0.0003337569445124468,0.005911112549308367
0.00571308,0.00318742,0.00509987,0.000212495,0.00424989,0.0034606758590897185,-0.0037975758412862894,-0.00030769258800115106,0.0003064570454396224,0.006229042816539809
-0.00568062,0.00211595,0.00613627,0.000634786,0.00571308,0.003947147521098719,-0.0029916918701013945,0.0007869933371469274,0.0006354557644677191,0.006582124755462055
0.0139653,-0.00168315,-0.000841574,-0.0063118,-0.00568062,0.0030764708808618843,-0.003595347893745022,-0.00038893636056621295,0.00021389108000109572,0.005925075112062686
-0.000834725,0.00105798,0.0152349,0.000846382,0.0139653,0.0052870943571458155,-0.002787760640308706,0.002220924795991279,0.0003673617927335149,0.006492518937283843
0.00501253,0.000208681,0.00542571,-0.00229549,-0.000834725,0.00531229720130184,-0.002698256887522754,0.001665352105795213,0.00033851073950841727,0.00645633133073926
-0.000831255,0.00146199,0.00543024,-0.000835422,0.00501253,0.005333741346520187,-0.002359559635237992,0.0022739299047557287,0.0005427796959661953,0.006208721792720592
0.0,-0.00187032,0.00228595,-0.00290939,-0.000831255,0.0047795974653241265,-0.002459528792469355,0.001709350831153007,0.00010403429669124388,0.00589805873931038
0.00915141,0.00270383,0.00415973,-0.00062396,0.0,0.004666894289808889,-0.002125789012015172,0.001398559770938518,0.0005767244245729416,0.005875135625498923
-0.000206101,-0.00145591,0.0122712,-0.00207987,0.00915141,0.006049495328043112,-0.00211744010073958,0.0028081689035131543,0.00020715452919132317,0.005688979848117758
0.00742115,0.000206101,0.00432811,-0.00309151,-0.000206101,0.0057365161774865486,-0.0022945437187887794,0.0022601198301413993,0.00020696297842926243,0.005725554073999616
-0.00306937,0.00267986,0.00907029,0.001443,0.00742115,0.006342656872494176,-0.0016149903153668277,0.003198488951941895,0.0006565806187186951,0.005884765583342338
-0.000205255,0.0,0.000613874,-0.00429711,-0.00306937,0.005301059986578858,-0.0021026484398489974,0.0020588782333990333,0.00053720232440537,0.006145960088537604
0.0063642,-0.00184729,0.0022578,-0.00410509,-0.000205255,0.004747739989015899,-0.0024667287235149,0.001647217645505944,0.00010365826542009415,0.005552094934537873
0.00265198,-0.00123178,0.011086,-0.00123178,0.0063642,0.005900150900109313,-0.002242192591965685,0.0025048508008725157,-0.00013914869193015091,0.004260254001016188
0.00101729,0.0,0.00367197,-0.00326397,0.00265198,0.0054950271000878854,-0.0024279703025180907,0.0025316015643503426,-0.00011384892976093563,0.0041172701523717065
-0.00142276,0.00447609,0.00467955,-0.000406918,0.00101729,0.005346758536435078,-0.0020605062475136495,0.0022562721890130536,0.0007206854211073053,0.004053624620054534
0.0024425,-0.000406504,0.00101626,-0.00264228,-0.00142276,0.004559395166172135,-0.0021662832934205302,0.0015873572455544188,0.0005157418899963605,0.004107209578014845
-0.00954315,0.00142479,0.00386729,0.000203542,0.0024425,0.004433557863231483,-0.001735405967343166,0.0017428377463630325,0.0006810233645428237,0.0040358128403448585
0.00410004,-0.00101523,0.000203046,-0.00954315,-0.00954315,0.0036643738880971655,-0.003154995791465028,-0.00030916002570649694,0.00037261366189814436,0.004821721820951974
0.00387913,0.00102501,0.00574006,-0.00102501,0.00410004,0.00404177136298912,-0.0027677256475617516,0.0004925127062412652,0.0004912311779168302,0.0049380660484710445
0.00345739,0.00163332,0.00510412,0.00081666,0.00387913,0.004234925660627684,-0.0021160191661861384,0.0011082613051071977,0.0006988836910230998,0.0045349469007600895
-0.00101338,-0.00223714,0.00366077,-0.00589791,0.00345739,0.004130533722331644,-0.0028036356814256694,0.001535375613269927,0.00016506120174567045,0.004412760502526255
0.00630209,0.00284149,0.00284149,-0.00243556,-0.00162371,0.003896162136452983,-0.0027367128302573144,0.0009609964108567711,0.0006516846196104685,0.0044877587940541025
-0.0010101,0.0030494,0.00996137,0.00203293,0.00630209,0.004998927202553135,-0.0018695050429372564,0.0019321043361561518,0.001087632870590658,0.0044797491880858116
-0.000606673,-0.00040404,0.00121212,-0.0020202,-0.0010101,0.004310416802088574,-0.0018969041260395877,0.0013971580932183938,0.0008164196213922167,0.00449082009688356
-0.00364225,-0.000606673,0.00424671,-0.00182002,-0.000606673,0.004298833747163374,-0.0018829251940323838,0.0010328251671785323,0.0005576755084117047,0.004509799723453156
-0.0237612,-0.00101174,0.000202347,-0.00404694,-0.00364225,0.0035540179749515947,-0.002276382431481177,0.00018281150041850582,0.00027232723415493264,0.004671972579502384
-0.00520075,-0.00812348,-0.00812348,-0.0245735,-0.0237612,0.0014308365249597957,-0.006330403807576654,-0.004170645136022453,-0.0012541831720554863,0.008857462377071785
-0.003555,-0.00665696,-0.00041606,-0.0101935,-0.00520075,0.00109503715678521,-0.007032784933471971,-0.004357936929472959,-0.0022365062316819883,0.008561400572122268
0.00524659,-0.0181932,-0.000418235,-0.0468423,-0.003555,0.0008198967646423923,-0.014270878581932982,-0.004211948396841484,-0.0051377232804676294,0.008312811195137267
0.00187891,0.00608604,0.0113326,0.0,0.00524659,0.002731297352889526,-0.011676173385217493,-0.002492214142870039,-0.0030970390476550177,0.008441056933932118
0.00208377,-0.0106472,0.0039666,-0.0125261,0.00187891,0.0029558978341823676,-0.01183070549699615,-0.0016974642987117494,-0.004469795584445189,0.008332597371983408
0.00935745,0.00333403,0.0062513,0.00062513,0.00208377,0.00355506186433109,-0.009566008133905705,-0.00100996715349136,-0.0030509182054550073,0.008462196564047208
-0.00432633,0.00291121,0.0095654,0.00291121,0.00935745,0.004647850616270985,-0.007297423018649929,0.000875017783507229,-0.001966894895372187,0.008850588351150745
0.00620732,0.00206016,0.00329625,-0.0065925,-0.00432633,0.004402105049676244,-0.0071692551970772055,-7.068181349415115e-05,-0.0012347030962135564,0.008874763585934739
-0.00678593,-0.000206911,0.00662115,-0.000206911,0.00620732,0.00480556776791695,-0.005903374433972187,0.0010707730616866687,-0.001047831805992899,0.009268047106087363
-0.00331263,0.00164508,0.00226198,-0.00760847,-0.00678593,0.0043430972646593,-0.006213391809613622,-0.0003577184040746105,-0.0005582114776305309,0.009398501556556822
0.000415455,-0.00662526,-0.00248447,-0.00807453,-0.00331263,0.0031017213983575613,-0.006551780571502067,-0.0008949750578792474,-0.0016613112089704767,0.005544398843990605
0.00103821,0.00083091,0.00643955,-0.00124636,0.000415455,0.003708599325928933,-0.005587158649410752,-0.0006567150473557404,-0.0012081800800667396,0.00521583146771146
0.000207426,0.00207641,0.00415282,-0.00166113,0.00103821,0.0037893667212145835,-0.004873335258608779,-0.00034854685692741605,-0.0006109818836909534,0.0049950100915636215
-0.0012443,0.00186683,0.00456337,0.0,0.000207426,0.003930094590084662,-0.003987274302498073,-0.000247460882940611,-0.00016047063211077061,0.004789147430020181
-0.00332226,-0.000207383,0.00103691,-0.00663625,-0.0012443,0.0034040610282510785,-0.004468906247498432,-0.00042870435876959397,-0.0001690001535451761,0.004803827109453139
-0.00666667,0.000830565,0.00124585,-0.00581395,-0.00332226,0.003011659023114513,-0.004713459657044176,-0.0009548053844478571,1.273896528122214e-05,0.00489216674091357
0.00880872,0.0,0.0,-0.00791667,-0.00666667,0.0024640846552755045,-0.005295861537581606,-0.001993326223639168,1.0422789775545362e-05,0.003957364906036058
0.0043659,0.00146812,0.0104866,0.000838926,0.00880872,0.00392272380886179,-0.004180445621657667,-2.9317819341118658e-05,0.0002754586461799942,0.005047593919164436
-0.000413993,0.0004158,0.00582121,0.0004158,0.0043659,0.004267903116341468,-0.0033447645995380846,0.0007698126932663637,0.00030097525596545,0.004804867686765117
0.000621247,0.000827986,0.00227696,-0.00206996,-0.000413993,0.003905913458824835,-0.003112981945076613,0.0005545752944906598,0.00039679539124445965,0.004296273433503258
-0.00662252,-0.000828329,0.000828329,-0.0035204,0.000621247,0.0033463526481294077,-0.0031870579550626835,0.0005666974227650853,0.00017404550192728397,0.004137689265272155
-0.00125,-0.00103477,0.00144868,-0.0107616,-0.00662252,0.003001321257560423,-0.004564247417778565,-0.0007404330177376632,-4.573913478676861e-05,0.00469253159729104
0.00646642,-0.00104167,0.0,-0.00354167,-0.00125,0.0024556264834585256,-0.004378324250909734,-0.0008330815599671793,-0.00022681747391644768,0.004674544854963401
-0.00455959,0.00208594,0.00855236,0.00208594,0.00646642,0.0035641234864660695,-0.0032030034780170516,0.0004941005418450389,0.00019368388497745313,0.005179252127281653
-0.00249844,0.00227979,0.00248705,-0.00497409,-0.00455959,0.0033682919434722385,-0.003525019209286679,-0.0004247522839449704,0.0005729759058906444,0.005375424394830046
-0.0016698,-0.00104102,0.00187383,-0.00312305,-0.00249844,0.0030965715901136496,-0.003451933898507283,-0.0008017864141367948,0.00027952210481961754,0.005329347528643317
-0.0048087,-0.00313087,0.00146107,-0.00500939,-0.0016698,0.00279920766463844,-0.0037351077351423225,-0.0009596070661119234,-0.00034054918696576855,0.0048672626241638775
-0.00336134,0.00146352,0.00271796,-0.00815388,-0.0048087,0.0027844353619769055,-0.0045385208742073566,-0.0016594421450006657,-1.2536607517446505e-05,0.004069460345004805
-0.00252951,0.000840336,0.00189076,-0.00462185,-0.00336134,0.002621948932526559,-0.004553671624351474,-0.0019688781186369088,0.0001425311393039076,0.0036405979596564374
-0.023246,0.00147555,0.00316189,-0.00484823,-0.00252951,0.002720120035703548,-0.004607227692651206,-0.0020708111879756525,0.00038489820488501553,0.003611836850083336
-0.00237992,-0.00676247,-0.00486052,-0.0249366,-0.023246,0.0013418218473938107,-0.008303477203078263,-0.005920845517434629,-0.0009146232869122612,0.007482960180950071
0.0047712,0.0,0.0,-0.00800519,-0.00237992,0.0010978542387767541,-0.008249243166154942,-0.005277040877901059,-0.0007483281438373045,0.0074636961395868956
-0.0140298,-0.00195185,0.00845804,-0.00281935,0.0047712,0.0024360698317264363,-0.007261989863217679,-0.0034500879910099565,-0.0009671502995032493,0.007936626553475273
-0.0118214,-0.00820203,-0.00647529,-0.0168357,-0.0140298,0.000815822589594356,-0.009002664433541738,-0.005373671992644512,-0.0022825829723208415,0.007755305303058309
-0.0256978,-0.0194834,-0.00415937,-0.0245184,-0.0118214,-8.875788124098203e-05,-0.011823707263806877,-0.006545986175800055,-0.005410004250080691,0.008000726022120248
0.0113688,-0.00310146,0.00177226,-0.0325654,-0.0256978,0.00024960900625737854,-0.015594924124932902,-0.01002813414383641,-0.004990268931884202,0.009948333813199345
-0.0101169,0.0200091,0.0200091,0.00500227,0.0113688,0.0038422437323924028,-0.011849979738581463,-0.006137782481320697,-0.00044492912608707144,0.01164879303921421
